"id","parent_path","name","complete_name","parent_id","create_uid","create_date","write_uid","write_date","removal_strategy_id","category_code","category_level","account_intransit","account_srt_id","property_stock_reval_account_input_categ_id","property_stock_reval_account_output_categ_id","allow_negative_stock"
1025,"24/1025/",Wall Finishing Materials,Building Material / Wall Finishing Materials,24,1,2022-12-19 08:18:54.520,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1746,"24/1025/1746/",Vinyl Flooring,Building Material / Wall Finishing Materials / Vinyl Flooring,1025,1,2022-12-19 08:19:06.995,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
208,"208/",Buku & Referensi,Buku & Referensi,,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3245,"208/3245/",Buku Bisnis & Keuangan,Buku & Referensi / Buku Bisnis & Keuangan,208,1,2022-12-19 08:19:31.894,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2324,"208/2324/",Buku Koleksi & Mainan,Buku & Referensi / Buku Koleksi & Mainan,208,1,2022-12-19 08:19:16.621,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4185,"208/2324/4185/",Building Set Book,Buku & Referensi / Buku Koleksi & Mainan / Building Set Book,2324,1,2022-12-19 08:19:55.979,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4060,"208/2324/4060/",Craft and Hobby Book,Buku & Referensi / Buku Koleksi & Mainan / Craft and Hobby Book,2324,1,2022-12-19 08:19:54.401,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2395,"208/2324/2395/",Video Game Book,Buku & Referensi / Buku Koleksi & Mainan / Video Game Book,2324,1,2022-12-19 08:19:16.621,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
209,"208/209/",Buku Komputer & Teknologi,Buku & Referensi / Buku Komputer & Teknologi,208,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
287,"208/287/",Buku Materi & Pelajaran,Buku & Referensi / Buku Materi & Pelajaran,208,1,2022-12-19 08:18:29.973,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3497,"208/287/3497/",Buku Soal Latihan TOEFL & IELTS,Buku & Referensi / Buku Materi & Pelajaran / Buku Soal Latihan TOEFL & IELTS,287,1,2022-12-19 08:19:42.250,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2870,"208/287/2870/",Buku Soal Latihan Un & Snmptn,Buku & Referensi / Buku Materi & Pelajaran / Buku Soal Latihan Un & Snmptn,287,1,2022-12-19 08:19:26.181,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3936,"208/287/3936/",Kamus Bahasa,Buku & Referensi / Buku Materi & Pelajaran / Kamus Bahasa,287,1,2022-12-19 08:19:51.366,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1325,"1325/",Buku Agama & Spiritual,Buku Agama & Spiritual,,1,2022-12-19 08:19:00.014,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1326,"1325/1326/",Buku Agama Hindu,Buku Agama & Spiritual / Buku Agama Hindu,1325,1,2022-12-19 08:19:00.014,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3807,"1325/3807/",Buku Agama Islam,Buku Agama & Spiritual / Buku Agama Islam,1325,1,2022-12-19 08:19:49.818,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3556,"1325/3556/",Buku Agama Katolik,Buku Agama & Spiritual / Buku Agama Katolik,1325,1,2022-12-19 08:19:44.188,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2618,"1325/2618/",Buku Agama Kristen,Buku Agama & Spiritual / Buku Agama Kristen,1325,1,2022-12-19 08:19:21.035,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1820,"1820/",Buku Fotografi,Buku Fotografi,,1,2022-12-19 08:19:06.995,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4168,"1820/4168/",Black and White Photography Book,Buku Fotografi / Black and White Photography Book,1820,1,2022-12-19 08:19:55.979,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4296,"1820/4296/",Fine Art Photography Book,Buku Fotografi / Fine Art Photography Book,1820,1,2022-12-19 08:19:59.844,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3213,"1820/3213/",General Photography Book,Buku Fotografi / General Photography Book,1820,1,2022-12-19 08:19:31.894,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4202,"1820/4202/",Landscape and Nature Photography Book,Buku Fotografi / Landscape and Nature Photography Book,1820,1,2022-12-19 08:19:57.634,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1821,"1820/1821/",Studio and Lighting Photography Book,Buku Fotografi / Studio and Lighting Photography Book,1820,1,2022-12-19 08:19:06.995,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3342,"1820/3342/",Tutorial and Camera Guide Book,Buku Fotografi / Tutorial and Camera Guide Book,1820,1,2022-12-19 08:19:34.847,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3625,"1820/3625/",Wedding and Modelling Photography Book,Buku Fotografi / Wedding and Modelling Photography Book,1820,1,2022-12-19 08:19:45.990,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
368,"368/",Buku Pendidikan Anak,Buku Pendidikan Anak,,1,2022-12-19 08:18:29.973,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2508,"368/2508/",Buku Belajar Membaca,Buku Pendidikan Anak / Buku Belajar Membaca,368,1,2022-12-19 08:19:19.684,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
369,"368/369/",Buku Belajar Mengenal Huruf,Buku Pendidikan Anak / Buku Belajar Mengenal Huruf,368,1,2022-12-19 08:18:29.973,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
157,"157/",Buku Resep Masakan,Buku Resep Masakan,,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3615,"157/3615/",Baby & Kid Dishes Book,Buku Resep Masakan / Baby & Kid Dishes Book,157,1,2022-12-19 08:19:45.990,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1369,"157/1369/",Baking Book,Buku Resep Masakan / Baking Book,157,1,2022-12-19 08:19:00.014,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1544,"157/1544/",Beverage & Wine Book,Buku Resep Masakan / Beverage & Wine Book,157,1,2022-12-19 08:19:03.460,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
158,"157/158/",Dessert Book,Buku Resep Masakan / Dessert Book,157,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
885,"157/885/",Middle East Cooking Book,Buku Resep Masakan / Middle East Cooking Book,157,1,2022-12-19 08:18:52.771,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
566,"157/566/",Outdoor Cooking,Buku Resep Masakan / Outdoor Cooking,157,2,2022-12-19 08:18:37.512,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
534,"157/534/",Special Diet Book,Buku Resep Masakan / Special Diet Book,157,1,2022-12-19 08:18:32.639,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4172,"157/4172/",Vegetarian Cooking Book,Buku Resep Masakan / Vegetarian Cooking Book,157,1,2022-12-19 08:19:55.979,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3937,"157/3937/",Western Cooking Book,Buku Resep Masakan / Western Cooking Book,157,1,2022-12-19 08:19:51.366,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
260,"260/",Buku Travel & Perjalanan,Buku Travel & Perjalanan,,1,2022-12-19 08:18:29.973,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3774,"260/3774/",America Travel Book,Buku Travel & Perjalanan / America Travel Book,260,1,2022-12-19 08:19:48.232,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2976,"260/2976/",Asia Travel Book,Buku Travel & Perjalanan / Asia Travel Book,260,1,2022-12-19 08:19:27.542,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
261,"260/261/",Australia & Pacific Travel Book,Buku Travel & Perjalanan / Australia & Pacific Travel Book,260,1,2022-12-19 08:18:29.973,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3661,"260/3661/",Europe Travel Book,Buku Travel & Perjalanan / Europe Travel Book,260,1,2022-12-19 08:19:45.990,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1521,"260/1521/","Food, Hotel & Travel Book","Buku Travel & Perjalanan / Food, Hotel & Travel Book",260,1,2022-12-19 08:19:03.460,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3586,"260/3586/",Indonesia Travel Book,Buku Travel & Perjalanan / Indonesia Travel Book,260,1,2022-12-19 08:19:44.188,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1755,"260/1755/",Middle East Travel Book,Buku Travel & Perjalanan / Middle East Travel Book,260,1,2022-12-19 08:19:06.995,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
276,"260/276/",Travel Tips & Adventure Book,Buku Travel & Perjalanan / Travel Tips & Adventure Book,260,1,2022-12-19 08:18:29.973,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1375,"1375/","Buku, Film & Musik","Buku, Film & Musik",,1,2022-12-19 08:19:00.014,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1376,"1375/1376/",Film & Musik,"Buku, Film & Musik / Film & Musik",1375,1,2022-12-19 08:19:00.014,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4147,"1375/1376/4147/",Film Hiburan,"Buku, Film & Musik / Film & Musik / Film Hiburan",1376,1,2022-12-19 08:19:55.979,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1988,"1375/1376/1988/",Film Pelajaran,"Buku, Film & Musik / Film & Musik / Film Pelajaran",1376,1,2022-12-19 08:19:10.481,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2459,"1375/1376/1988/2459/",Tutorial Photography Dvd,"Buku, Film & Musik / Film & Musik / Film Pelajaran / Tutorial Photography Dvd",1988,1,2022-12-19 08:19:18.136,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2196,"1375/2196/","Internal Buku, Film & Musik","Buku, Film & Musik / Internal Buku, Film & Musik",1375,1,2022-12-19 08:19:13.693,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2808,"1375/2808/",Majalah & Kalendar,"Buku, Film & Musik / Majalah & Kalendar",1375,1,2022-12-19 08:19:23.951,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4051,"1375/2808/4051/",Kalendar,"Buku, Film & Musik / Majalah & Kalendar / Kalendar",2808,1,2022-12-19 08:19:54.401,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2809,"1375/2808/2809/",Majalah Langganan,"Buku, Film & Musik / Majalah & Kalendar / Majalah Langganan",2808,1,2022-12-19 08:19:23.951,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
371,"1375/2808/371/",Majalah Rak,"Buku, Film & Musik / Majalah & Kalendar / Majalah Rak",2808,1,2022-12-19 08:18:29.973,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3411,"1375/2808/371/3411/",Art and Photography Magazine,"Buku, Film & Musik / Majalah & Kalendar / Majalah Rak / Art and Photography Magazine",371,1,2022-12-19 08:19:34.847,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4216,"1375/2808/371/4216/",Computer and Gaming Magazine,"Buku, Film & Musik / Majalah & Kalendar / Majalah Rak / Computer and Gaming Magazine",371,1,2022-12-19 08:19:57.634,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
372,"1375/2808/371/372/",General Interest and Science Magazine,"Buku, Film & Musik / Majalah & Kalendar / Majalah Rak / General Interest and Science Magazine",371,1,2022-12-19 08:18:29.973,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3930,"1375/2808/371/3930/",Style Magazine,"Buku, Film & Musik / Majalah & Kalendar / Majalah Rak / Style Magazine",371,1,2022-12-19 08:19:51.366,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1631,"1631/",Bumbu Campuran Instan,Bumbu Campuran Instan,,1,2022-12-19 08:19:05.236,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2704,"1631/2704/",Bumbu Instan Daging,Bumbu Campuran Instan / Bumbu Instan Daging,1631,1,2022-12-19 08:19:22.512,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3219,"1631/3219/",Bumbu Instan Hasil Laut,Bumbu Campuran Instan / Bumbu Instan Hasil Laut,1631,1,2022-12-19 08:19:31.894,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2754,"1631/2754/",Bumbu Instan Kari,Bumbu Campuran Instan / Bumbu Instan Kari,1631,1,2022-12-19 08:19:23.951,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1632,"1631/1632/",Bumbu Instan Nasi,Bumbu Campuran Instan / Bumbu Instan Nasi,1631,1,2022-12-19 08:19:05.236,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2962,"1631/2962/","Bumbu Instan Pasta, Mie, Bihun","Bumbu Campuran Instan / Bumbu Instan Pasta, Mie, Bihun",1631,1,2022-12-19 08:19:27.542,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3638,"1631/3638/",Bumbu Instan Sayuran,Bumbu Campuran Instan / Bumbu Instan Sayuran,1631,1,2022-12-19 08:19:45.990,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1831,"1631/1831/",Bumbu Instan Tempura,Bumbu Campuran Instan / Bumbu Instan Tempura,1631,1,2022-12-19 08:19:08.848,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3426,"1631/3426/",Bumbu Instan Unggas,Bumbu Campuran Instan / Bumbu Instan Unggas,1631,2,2022-12-19 08:19:39.948,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1981,"1981/",Busana Muslim Wanita,Busana Muslim Wanita,,1,2022-12-19 08:19:10.481,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3514,"1981/3514/",Gamis Wanita,Busana Muslim Wanita / Gamis Wanita,1981,1,2022-12-19 08:19:42.250,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2721,"1981/2721/",Hijab,Busana Muslim Wanita / Hijab,1981,1,2022-12-19 08:19:22.512,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3179,"1981/3179/",Kaftan,Busana Muslim Wanita / Kaftan,1981,1,2022-12-19 08:19:31.894,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1982,"1981/1982/",Mukena,Busana Muslim Wanita / Mukena,1981,1,2022-12-19 08:19:10.481,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1813,"1813/",Cable / Connector Audio,Cable / Connector Audio,,1,2022-12-19 08:19:06.995,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3323,"1813/3323/",Cable / Connector Analog,Cable / Connector Audio / Cable / Connector Analog,1813,1,2022-12-19 08:19:33.426,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1814,"1813/1814/",Cable / Connector Optical Audio,Cable / Connector Audio / Cable / Connector Optical Audio,1813,1,2022-12-19 08:19:06.995,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3126,"1813/3126/",Cable / Connector Rca,Cable / Connector Audio / Cable / Connector Rca,1813,1,2022-12-19 08:19:30.485,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1559,"1559/",Cable / Connector Data,Cable / Connector Data,,1,2022-12-19 08:19:03.460,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3190,"1559/3190/",Cable / Connector Ata / Ide,Cable / Connector Data / Cable / Connector Ata / Ide,1559,1,2022-12-19 08:19:31.894,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3369,"1559/3369/",Cable / Connector Firewire,Cable / Connector Data / Cable / Connector Firewire,1559,1,2022-12-19 08:19:34.847,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1560,"1559/1560/",Cable / Connector Sas,Cable / Connector Data / Cable / Connector Sas,1559,1,2022-12-19 08:19:03.460,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1676,"1559/1676/",Cable / Connector Sata,Cable / Connector Data / Cable / Connector Sata,1559,1,2022-12-19 08:19:05.236,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3697,"1559/3697/",Cable / Connector Thunderbolt,Cable / Connector Data / Cable / Connector Thunderbolt,1559,1,2022-12-19 08:19:48.232,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1962,"1559/1962/",Cable / Connector Usb,Cable / Connector Data / Cable / Connector Usb,1559,1,2022-12-19 08:19:10.481,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
756,"756/",Cable / Connector Power,Cable / Connector Power,,1,2022-12-19 08:18:43.219,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1122,"756/1122/",Cable / Connector External Pc Power,Cable / Connector Power / Cable / Connector External Pc Power,756,1,2022-12-19 08:18:54.520,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
757,"756/757/",Cable / Connector Internal Pc Power,Cable / Connector Power / Cable / Connector Internal Pc Power,756,1,2022-12-19 08:18:43.219,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
779,"779/",Cable / Connector Video,Cable / Connector Video,,1,2022-12-19 08:18:43.219,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2571,"779/2571/",Cable / Connector Display Port,Cable / Connector Video / Cable / Connector Display Port,779,1,2022-12-19 08:19:19.684,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
780,"779/780/",Cable / Connector Dvi,Cable / Connector Video / Cable / Connector Dvi,779,1,2022-12-19 08:18:43.219,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4179,"779/4179/",Cable / Connector Hdmi,Cable / Connector Video / Cable / Connector Hdmi,779,1,2022-12-19 08:19:55.979,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1622,"779/1622/",Cable / Connector Vga,Cable / Connector Video / Cable / Connector Vga,779,1,2022-12-19 08:19:03.460,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1957,"1957/",Cable Management,Cable Management,,1,2022-12-19 08:19:10.481,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1958,"1957/1958/",Cable Identification Tag,Cable Management / Cable Identification Tag,1957,1,2022-12-19 08:19:10.481,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2544,"1957/2544/",Gadget Cable Holder,Cable Management / Gadget Cable Holder,1957,1,2022-12-19 08:19:19.684,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2095,"2095/",Cairan Pendukung / Tambahan Otomotif,Cairan Pendukung / Tambahan Otomotif,,1,2022-12-19 08:19:12.077,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2096,"2095/2096/",Additif Bahan Bakar,Cairan Pendukung / Tambahan Otomotif / Additif Bahan Bakar,2095,1,2022-12-19 08:19:12.077,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2283,"2095/2283/",Additif Oil,Cairan Pendukung / Tambahan Otomotif / Additif Oil,2095,1,2022-12-19 08:19:15.190,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
110,"110/",Camcorder Accessory,Camcorder Accessory,,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1413,"110/1413/",Camcorder Cable,Camcorder Accessory / Camcorder Cable,110,1,2022-12-19 08:19:01.671,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1307,"110/1307/",Camcorder Lens Cap and Housing Protection,Camcorder Accessory / Camcorder Lens Cap and Housing Protection,110,1,2022-12-19 08:19:00.014,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3165,"110/3165/",Camcorder Mounting,Camcorder Accessory / Camcorder Mounting,110,1,2022-12-19 08:19:31.894,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
111,"110/111/",Camcorder Remote and Accessory,Camcorder Accessory / Camcorder Remote and Accessory,110,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1575,"110/111/1575/",Camcorder Remote Accessory,Camcorder Accessory / Camcorder Remote and Accessory / Camcorder Remote Accessory,111,1,2022-12-19 08:19:03.460,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2010,"110/2010/",Camcorder Strap,Camcorder Accessory / Camcorder Strap,110,1,2022-12-19 08:19:10.481,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
675,"675/",Camcorder Battery and Power Supply,Camcorder Battery and Power Supply,,1,2022-12-19 08:18:41.303,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
676,"675/676/",Camcorder Power Adapter and Charger,Camcorder Battery and Power Supply / Camcorder Power Adapter and Charger,675,1,2022-12-19 08:18:41.303,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2712,"675/2712/",On Camcorder Battery,Camcorder Battery and Power Supply / On Camcorder Battery,675,1,2022-12-19 08:19:22.512,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
153,"153/",Camera Battery and Power Supply,Camera Battery and Power Supply,,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1627,"153/1627/",Battery and Rechargeable,Camera Battery and Power Supply / Battery and Rechargeable,153,1,2022-12-19 08:19:03.460,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2502,"153/2502/",Camera Battery Holder and Grip,Camera Battery and Power Supply / Camera Battery Holder and Grip,153,1,2022-12-19 08:19:19.684,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
154,"153/154/",Camera Power Adapter and Charger,Camera Battery and Power Supply / Camera Power Adapter and Charger,153,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1567,"153/1567/",On Camera Battery,Camera Battery and Power Supply / On Camera Battery,153,1,2022-12-19 08:19:03.460,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1569,"1568/1569/",Camera Mirrorless Lens,Camera Lens / Camera Mirrorless Lens,1568,1,2022-12-19 08:19:03.460,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2843,"1568/2843/",Camera Slr Lens,Camera Lens / Camera Slr Lens,1568,1,2022-12-19 08:19:26.181,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4037,"1568/4037/",Jelly Lens / Lensa Unik,Camera Lens / Jelly Lens / Lensa Unik,1568,1,2022-12-19 08:19:54.401,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1112,"1112/",Camera Lens and Accessory,Camera Lens and Accessory,,1,2022-12-19 08:18:54.520,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3704,"1112/3704/",Camera Extender and Teleconverter,Camera Lens and Accessory / Camera Extender and Teleconverter,1112,1,2022-12-19 08:19:48.232,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1113,"1112/1113/",Camera Extension Tube and Reversing Ring,Camera Lens and Accessory / Camera Extension Tube and Reversing Ring,1112,1,2022-12-19 08:18:54.520,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1686,"1112/1686/",Camera Lens Adapter and Bracket,Camera Lens and Accessory / Camera Lens Adapter and Bracket,1112,1,2022-12-19 08:19:05.236,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2484,"1112/2484/","Camera Lens Cap, Hood and Collar","Camera Lens and Accessory / Camera Lens Cap, Hood and Collar",1112,1,2022-12-19 08:19:18.136,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
118,"118/",Camera Support Bag and Accessory,Camera Support Bag and Accessory,,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
119,"118/119/",Battery Carrying Harness,Camera Support Bag and Accessory / Battery Carrying Harness,118,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2855,"118/2855/",Camera Strap,Camera Support Bag and Accessory / Camera Strap,118,1,2022-12-19 08:19:26.181,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2628,"118/2628/",Lighting Bag and Strap,Camera Support Bag and Accessory / Lighting Bag and Strap,118,1,2022-12-19 08:19:21.035,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3161,"118/3161/",Other Photography Case and Pouch,Camera Support Bag and Accessory / Other Photography Case and Pouch,118,1,2022-12-19 08:19:30.485,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2637,"118/2637/",Photography Protective Case,Camera Support Bag and Accessory / Photography Protective Case,118,1,2022-12-19 08:19:21.035,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3055,"118/3055/",Tripod Bag and Strap,Camera Support Bag and Accessory / Tripod Bag and Strap,118,1,2022-12-19 08:19:28.901,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1311,"1311/",Camera and Video,Camera and Video,,1,2022-12-19 08:19:00.014,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1398,"1311/1398/",Camera and Video Bag,Camera and Video / Camera and Video Bag,1311,1,2022-12-19 08:19:00.014,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3286,"1311/1398/3286/",Camera Backpack,Camera and Video / Camera and Video Bag / Camera Backpack,1398,1,2022-12-19 08:19:33.426,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2494,"1311/1398/2494/",Camera Belt and Waist Pack,Camera and Video / Camera and Video Bag / Camera Belt and Waist Pack,1398,1,2022-12-19 08:19:19.684,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2148,"1311/1398/2148/",Camera Compact Pouch,Camera and Video / Camera and Video Bag / Camera Compact Pouch,1398,1,2022-12-19 08:19:13.693,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2811,"1311/1398/2811/",Camera Holster and Zoom Pack,Camera and Video / Camera and Video Bag / Camera Holster and Zoom Pack,1398,1,2022-12-19 08:19:23.951,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2042,"1311/1398/2042/",Camera Rolling Case,Camera and Video / Camera and Video Bag / Camera Rolling Case,1398,1,2022-12-19 08:19:12.077,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1462,"1311/1398/1462/",Camera Shoulder Bag,Camera and Video / Camera and Video Bag / Camera Shoulder Bag,1398,1,2022-12-19 08:19:01.671,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2398,"1311/1398/2398/",Camera Sling and Torso Pack,Camera and Video / Camera and Video Bag / Camera Sling and Torso Pack,1398,1,2022-12-19 08:19:16.621,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
